,vid,category,resolution,x_Subjects,MOSFull,MOSChunk00,MOSChunk05,MOSChunk10,stdFull,stdChunk00,stdChunk05,stdChunk10,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
1044,Sports_720P-2c06,Sports,720,117,3.978,3.5810000000000004,3.8339999999999996,3.8360000000000003,0.42100000000000004,0.44299999999999995,0.515,0.431,1280,720,yuv420p,25.0,,,
1045,Sports_720P-2c80,Sports,720,115,3.136,3.235,3.1060000000000003,3.182,0.654,0.515,0.627,0.615,1280,720,yuv420p,29.795,,,
1046,Sports_720P-3072,Sports,720,131,3.18,3.217,3.071,2.9610000000000003,0.679,0.675,0.6940000000000001,0.747,1280,720,yuv420p,29.970029970029998,,,
1047,Sports_720P-3338,Sports,720,115,4.4830000000000005,4.371,4.31,4.367,0.426,0.451,0.434,0.408,1280,720,yuv420p,24.0,,,
1048,Sports_720P-33c6,Sports,720,124,2.985,2.991,2.9160000000000004,2.978,0.624,0.6,0.5539999999999999,0.621,1280,720,yuv422p,30.0,,,
1049,Sports_720P-38a1,Sports,720,129,3.165,2.782,2.792,3.3689999999999998,0.695,0.616,0.626,0.54,1280,720,yuv420p,30.0,,,
1050,Sports_720P-3eb4,Sports,720,115,3.802,3.866,3.8160000000000003,3.917,0.47100000000000003,0.496,0.503,0.489,1280,720,yuv420p,25.0,,,
1051,Sports_720P-3ffe,Sports,720,127,3.011,2.8789999999999996,3.09,2.827,0.6629999999999999,0.606,0.626,0.655,1280,720,yuv420p,30.03,,,
1052,Sports_720P-4b69,Sports,720,113,3.903,3.7030000000000003,3.6180000000000003,3.615,0.498,0.541,0.59,0.501,1280,720,yuv420p,30.0,,,
1053,Sports_720P-4c6f,Sports,720,112,4.105,3.701,3.9,3.9219999999999997,0.389,0.444,0.41,0.501,1280,720,yuv420p,25.0,,,
1054,Sports_720P-50cf,Sports,720,132,3.372,3.2969999999999997,3.2889999999999997,3.335,0.546,0.489,0.515,0.546,1280,720,yuv420p,24.0,,,
1055,Sports_720P-531c,Sports,720,112,4.555,4.515,4.532,4.473,0.38799999999999996,0.409,0.405,0.46399999999999997,1280,720,yuv420p,29.970029970029998,,,
1056,Sports_720P-5833,Sports,720,119,3.205,3.0380000000000003,3.0189999999999997,3.5610000000000004,0.6829999999999999,0.6729999999999999,0.737,0.593,1280,720,yuv420p,29.970029970029998,,,
1057,Sports_720P-5ae1,Sports,720,141,4.333,4.287,4.244,4.381,0.52,0.601,0.619,0.502,1280,720,yuv420p,30.0,,,
1058,Sports_720P-5bfd,Sports,720,127,4.677,4.667,4.627,4.531000000000001,0.413,0.373,0.39,0.38799999999999996,1280,960,yuv420p,47.9520547945205,,,
1059,Sports_720P-5e39,Sports,720,121,3.685,3.636,3.6839999999999997,3.4419999999999997,0.469,0.436,0.424,0.452,1280,720,yuv420p,29.970029970029998,,,
1060,Sports_720P-5ea4,Sports,720,144,4.238,4.257,4.1819999999999995,4.2139999999999995,0.544,0.525,0.43,0.439,1280,720,yuv420p,50.0,,,
1061,Sports_720P-62ba,Sports,720,124,2.965,2.8819999999999997,2.883,3.014,0.5870000000000001,0.635,0.648,0.63,1280,720,yuv420p,30.0,,,
1063,Sports_720P-675b,Sports,720,133,3.201,3.2260000000000004,3.247,3.377,0.677,0.5479999999999999,0.574,0.595,1280,720,yuv420p,25.0,,,
1064,Sports_720P-69a0,Sports,720,117,3.878,4.0569999999999995,3.873,3.782,0.504,0.6459999999999999,0.6,0.5670000000000001,1280,720,yuv420p,29.970029970029998,,,
1065,Sports_720P-6bb7,Sports,720,123,3.8819999999999997,3.87,3.7769999999999997,3.6519999999999997,0.493,0.474,0.496,0.469,1280,720,yuv420p,25.0,,,
1066,Sports_720P-6d04,Sports,720,122,3.783,3.7510000000000003,3.7230000000000003,3.674,0.45799999999999996,0.5489999999999999,0.54,0.5429999999999999,1280,720,yuv420p,59.9400630914826,,,
1067,Sports_720P-7ba7,Sports,720,122,3.5660000000000003,3.451,3.426,3.516,0.5539999999999999,0.49,0.575,0.5329999999999999,1280,720,yuv420p,30.0,,,
1069,TelevisionClip_1080P-0604,TelevisionClip,1080,114,3.765,4.008,3.637,3.721,0.518,0.616,0.498,0.493,1920,1080,yuv420p,25.0,,,
1070,TelevisionClip_1080P-3758,TelevisionClip,1080,128,4.313,4.265,4.197,4.354,0.499,0.5,0.627,0.42,1920,1080,yuv420p,30.0,,,
1071,TelevisionClip_1080P-39e3,TelevisionClip,1080,137,4.607,4.561,4.515,4.612,0.413,0.395,0.435,0.368,1440,1080,yuv420p,25.0,,,
1072,TelevisionClip_1080P-3b9b,TelevisionClip,1080,135,4.251,4.404,4.402,4.117,0.596,0.48200000000000004,0.445,0.546,1920,1080,yuv420p,29.970029970029998,,,
1073,TelevisionClip_1080P-3d10,TelevisionClip,1080,145,4.052,4.0169999999999995,4.1610000000000005,4.3260000000000005,0.616,0.6459999999999999,0.561,0.5429999999999999,1920,1080,yuv420p,29.970029970029998,,,
1074,TelevisionClip_1080P-3d83,TelevisionClip,1080,124,3.3819999999999997,3.195,3.102,3.1460000000000004,0.521,0.636,0.608,0.63,1920,1080,yuv420p,16.632,,,
1075,TelevisionClip_1080P-3e42,TelevisionClip,1080,137,1.989,1.6440000000000001,1.67,1.837,0.861,0.5670000000000001,0.6,0.682,1440,1080,yuv420p,29.970029970029998,,,
1076,TelevisionClip_1080P-401e,TelevisionClip,1080,123,4.227,4.2989999999999995,4.331,4.2989999999999995,0.359,0.474,0.504,0.47700000000000004,1920,1080,yuv420p,25.0,,,
1079,TelevisionClip_1080P-4c24,TelevisionClip,1080,132,4.334,4.369,4.287,4.328,0.526,0.444,0.45799999999999996,0.439,1920,1080,yuv420p,23.976023976024,,,
1082,TelevisionClip_1080P-525d,TelevisionClip,1080,143,4.273,4.478,4.47,4.244,0.556,0.498,0.42700000000000005,0.544,1920,1080,yuv420p,29.970029970029998,,,
1083,TelevisionClip_1080P-5278,TelevisionClip,1080,125,4.099,4.056,4.045,3.906,0.617,0.624,0.634,0.46799999999999997,1920,1080,yuv420p,24.975024975025,,,
1085,TelevisionClip_1080P-5e68,TelevisionClip,1080,134,4.604,4.593,4.581,4.593,0.409,0.382,0.4,0.40399999999999997,1920,1080,yuv420p,29.970029970029998,,,
1087,TelevisionClip_1080P-6026,TelevisionClip,1080,134,4.415,4.414,4.475,4.435,0.46,0.46399999999999997,0.39399999999999996,0.433,1920,1080,yuv420p,25.0,,,
1088,TelevisionClip_1080P-6282,TelevisionClip,1080,115,4.199,4.4030000000000005,4.199,4.212,0.389,0.43799999999999994,0.583,0.48,1920,1080,yuv420p,29.970029970029998,,,
1089,TelevisionClip_1080P-63e6,TelevisionClip,1080,128,4.228,4.013,4.147,4.288,0.478,0.525,0.419,0.46,1920,1080,yuv420p,29.970029970029998,,,
1091,TelevisionClip_1080P-68c6,TelevisionClip,1080,132,4.561,4.6610000000000005,4.658,4.613,0.436,0.374,0.387,0.387,1920,1080,yuv420p,25.0,,,
1093,TelevisionClip_360P-0951,TelevisionClip,360,114,2.511,2.451,2.9539999999999997,2.705,0.5539999999999999,0.509,0.58,0.665,642,360,yuv420p,17.846,,,
1094,TelevisionClip_360P-11d5,TelevisionClip,360,120,2.842,2.7689999999999997,2.469,2.721,0.61,0.693,0.551,0.58,540,360,yuv420p,30.239001189060602,,,
1095,TelevisionClip_360P-29f1,TelevisionClip,360,114,2.5810000000000004,2.046,2.484,2.927,0.574,0.726,0.584,0.621,480,360,yuv420p,29.970029970029998,,,
1096,TelevisionClip_360P-3b9a,TelevisionClip,360,134,2.883,2.688,2.8310000000000004,2.862,0.621,0.51,0.539,0.5710000000000001,480,360,yuv420p,29.970029970029998,,,
1097,TelevisionClip_360P-74dd,TelevisionClip,360,106,3.58,3.477,3.66,3.72,0.474,0.55,0.434,0.45399999999999996,640,360,yuv420p,29.970029970029998,,,
1098,TelevisionClip_360P-7b23,TelevisionClip,360,125,2.997,2.8160000000000003,2.715,3.188,0.601,0.5720000000000001,0.591,0.545,640,360,yuv420p,29.970029970029998,,,
1099,TelevisionClip_480P-09d8,TelevisionClip,480,136,2.908,2.7119999999999997,2.727,2.5660000000000003,0.633,0.478,0.588,0.62,640,480,yuv420p,30.0,,,
1101,TelevisionClip_480P-0e46,TelevisionClip,480,109,2.8810000000000002,2.8739999999999997,2.6519999999999997,2.4090000000000003,0.631,0.612,0.539,0.5329999999999999,640,480,yuv422p,29.970029970029998,,,
1102,TelevisionClip_480P-19d3,TelevisionClip,480,111,3.4419999999999997,3.464,3.385,3.495,0.522,0.517,0.499,0.515,854,480,yuv420p,25.0,,,
1103,TelevisionClip_480P-1b49,TelevisionClip,480,117,3.1830000000000003,2.9219999999999997,2.855,2.9130000000000003,0.512,0.623,0.523,0.605,640,480,yuv422p,29.970029970029998,,,
1104,TelevisionClip_480P-27ca,TelevisionClip,480,115,3.475,3.56,3.5069999999999997,3.4419999999999997,0.45799999999999996,0.5,0.488,0.466,640,480,yuv422p,30.0,,,
1106,TelevisionClip_480P-2ead,TelevisionClip,480,118,2.371,2.2640000000000002,2.251,1.926,0.69,0.555,0.499,0.612,722,480,yuv420p,25.0,,,
1107,TelevisionClip_480P-30b6,TelevisionClip,480,107,2.609,2.784,2.793,2.832,0.535,0.643,0.627,0.65,640,480,yuv420p,29.970029970029998,,,
1108,TelevisionClip_480P-3284,TelevisionClip,480,108,3.1689999999999996,2.9610000000000003,2.908,2.975,0.537,0.605,0.601,0.6,656,480,yuv420p,29.970029970029998,,,
1109,TelevisionClip_480P-3617,TelevisionClip,480,122,2.312,1.599,2.585,2.84,0.653,0.659,0.65,0.64,848,480,yuv422p,30.0,,,
1110,TelevisionClip_480P-373d,TelevisionClip,480,147,3.0439999999999996,2.969,2.573,2.476,0.633,0.605,0.47,0.5329999999999999,720,480,yuv420p,29.970029970029998,,,
1111,TelevisionClip_480P-3c64,TelevisionClip,480,106,3.4560000000000004,3.2710000000000004,3.279,3.221,0.485,0.431,0.451,0.483,640,480,yuv420p,29.970029970029998,,,
1112,TelevisionClip_480P-415c,TelevisionClip,480,122,3.5439999999999996,3.307,3.2889999999999997,3.1289999999999996,0.451,0.434,0.42,0.502,720,480,yuv420p,29.970029970029998,,,
1113,TelevisionClip_480P-436c,TelevisionClip,480,117,2.823,2.823,2.657,2.8169999999999997,0.6609999999999999,0.605,0.506,0.586,368,480,yuv420p,29.970029970029998,,,
1114,TelevisionClip_480P-4c6b,TelevisionClip,480,126,3.85,3.7260000000000004,3.718,3.8,0.469,0.462,0.391,0.439,720,480,yuv420p,29.970029970029998,,,
1115,TelevisionClip_480P-59f0,TelevisionClip,480,123,2.8960000000000004,2.7539999999999996,2.7439999999999998,2.93,0.644,0.499,0.545,0.608,640,480,yuv420p,29.970029970029998,,,
1116,TelevisionClip_480P-723e,TelevisionClip,480,118,2.8819999999999997,2.88,2.719,2.819,0.62,0.696,0.65,0.652,640,480,yuv420p,29.970029970029998,,,
1117,TelevisionClip_720P-1862,TelevisionClip,720,127,3.238,3.1289999999999996,3.073,3.1319999999999997,0.636,0.6940000000000001,0.655,0.667,1280,720,yuv420p,29.970029970029998,,,
1118,TelevisionClip_720P-19de,TelevisionClip,720,148,4.346,4.398,4.413,4.141,0.473,0.456,0.441,0.634,1280,720,yuv420p,25.0,,,
1119,TelevisionClip_720P-1b61,TelevisionClip,720,131,4.2989999999999995,4.386,4.418,4.395,0.49200000000000005,0.489,0.442,0.436,1280,720,yuv420p,29.970029970029998,,,
1121,TelevisionClip_720P-31ce,TelevisionClip,720,131,4.324,4.167,4.406000000000001,4.244,0.449,0.31,0.43200000000000005,0.465,1280,720,yuv420p,24.0,,,
1122,TelevisionClip_720P-3f4c,TelevisionClip,720,115,2.515,1.902,1.903,,0.83,0.684,0.698,,1280,720,yuv420p,53.569002123142205,,,
1123,TelevisionClip_720P-44d1,TelevisionClip,720,112,3.839,3.7460000000000004,3.819,3.687,0.498,0.47200000000000003,0.5670000000000001,0.488,1280,720,yuv420p,30.0,,,
1125,TelevisionClip_720P-4edb,TelevisionClip,720,110,4.015,3.807,3.76,3.7460000000000004,0.504,0.475,0.485,0.44799999999999995,1280,720,yuv420p,23.976023976024,,,
1127,TelevisionClip_720P-5e93,TelevisionClip,720,136,4.292,4.3180000000000005,4.091,4.1419999999999995,0.465,0.486,0.594,0.376,1280,720,yuv420p,25.0,,,
1128,TelevisionClip_720P-7c06,TelevisionClip,720,150,4.396,4.417,4.395,4.434,0.43200000000000005,0.473,0.44299999999999995,0.43700000000000006,1280,720,yuv420p,29.970029970029998,,,
1129,VerticalVideo_1080P-04d4,VerticalVideo,1080,106,4.15,4.293,4.195,4.317,0.429,0.502,0.455,0.484,1080,1920,yuv420p,29.85,,,
1130,VerticalVideo_1080P-1105,VerticalVideo,1080,127,3.8280000000000003,3.826,3.861,3.891,0.501,0.45299999999999996,0.455,0.47,1080,1920,yuv420p,30.0,,,
1131,VerticalVideo_1080P-1ac1,VerticalVideo,1080,122,3.9789999999999996,3.7680000000000002,3.645,3.8110000000000004,0.677,0.5379999999999999,0.611,0.6679999999999999,1080,1920,yuv420p,29.951999999999998,,,
1132,VerticalVideo_1080P-1c86,VerticalVideo,1080,136,1.848,1.4869999999999999,1.3219999999999998,1.5490000000000002,1.0270000000000001,0.7190000000000001,0.583,0.8140000000000001,1080,1920,yuv420p,30.0,,,
1134,VerticalVideo_1080P-2195,VerticalVideo,1080,119,2.891,2.679,2.786,2.758,0.647,0.556,0.754,0.737,1088,1920,yuv420p,30.0,,,
1135,VerticalVideo_1080P-2f00,VerticalVideo,1080,135,4.36,4.386,4.386,4.423,0.478,0.48200000000000004,0.425,0.484,1080,1920,yuv420p,30.0,,,
1137,VerticalVideo_1080P-34ba,VerticalVideo,1080,134,3.3819999999999997,3.511,3.264,,0.703,0.606,0.7879999999999999,,1080,1920,yuv420p,111.71,,,
1138,VerticalVideo_1080P-360f,VerticalVideo,1080,159,4.189,4.232,4.2139999999999995,4.104,0.564,0.61,0.527,0.515,1080,2220,yuv420p,37.402,,,
1139,VerticalVideo_1080P-3709,VerticalVideo,1080,123,4.367,4.2669999999999995,4.399,4.386,0.466,0.591,0.501,0.447,1080,1920,yuv420p,30.0,,,
1140,VerticalVideo_1080P-3a9b,VerticalVideo,1080,127,4.4319999999999995,4.427,4.541,4.439,0.466,0.49,0.431,0.433,1080,1920,yuv420p,78.0670103092783,,,
1141,VerticalVideo_1080P-3d96,VerticalVideo,1080,143,4.452,4.383,4.402,,0.456,0.5529999999999999,0.547,,1080,1920,yuv420p,29.970029970029998,,,
1142,VerticalVideo_1080P-4591,VerticalVideo,1080,114,3.4389999999999996,3.491,3.615,3.366,0.509,0.504,0.534,0.523,1080,1920,yuv420p,29.791,,,
1143,VerticalVideo_1080P-4925,VerticalVideo,1080,129,4.496,4.379,4.5,4.503,0.45299999999999996,0.5710000000000001,0.44299999999999995,0.408,1080,1920,yuv420p,30.0,,,
1144,VerticalVideo_1080P-4b92,VerticalVideo,1080,123,4.119,4.251,4.301,4.261,0.39299999999999996,0.479,0.475,0.556,1080,1920,yuv420p,30.0,,,
1145,VerticalVideo_1080P-4da5,VerticalVideo,1080,134,4.257,4.141,4.4030000000000005,4.244,0.603,0.614,0.488,0.521,1440,2560,yuv420p,88.0,,,
1146,VerticalVideo_1080P-6e19,VerticalVideo,1080,113,2.84,2.576,2.52,2.353,0.846,0.8079999999999999,0.8690000000000001,0.6829999999999999,1088,1920,yuv420p,12.030999999999999,,,
1147,VerticalVideo_1080P-73b6,VerticalVideo,1080,111,4.034,3.9810000000000003,4.157,4.013999999999999,0.529,0.503,0.629,0.512,1080,1920,yuv420p,59.9400630914826,,,
1148,VerticalVideo_1080P-766b,VerticalVideo,1080,106,3.305,3.347,3.1830000000000003,3.2319999999999998,0.449,0.45399999999999996,0.52,0.48700000000000004,1080,1920,yuv420p,29.970029970029998,,,
1149,VerticalVideo_1080P-7c5c,VerticalVideo,1080,121,3.78,3.778,3.806,4.013,0.512,0.525,0.515,0.631,1080,1920,yuv420p,59.9400630914826,,,
1150,VerticalVideo_1080P-7cf3,VerticalVideo,1080,117,3.955,4.005,3.9189999999999996,4.042,0.424,0.44299999999999995,0.45899999999999996,0.39899999999999997,1080,1920,yuv420p,30.0,,,
1152,VerticalVideo_360P-0d29,VerticalVideo,360,116,2.8089999999999997,2.614,2.605,2.495,0.701,0.63,0.7190000000000001,0.738,480,640,yuv420p,26.39,,,
1153,VerticalVideo_360P-1424,VerticalVideo,360,126,3.7319999999999998,3.7289999999999996,3.705,3.8339999999999996,0.491,0.493,0.496,0.503,480,800,yuv420p,26.296,,,
1154,VerticalVideo_360P-145e,VerticalVideo,360,127,2.6060000000000003,2.2319999999999998,2.512,2.059,0.763,0.851,0.8190000000000001,0.723,480,640,yuv420p,25.035,,,
1155,VerticalVideo_360P-2bb0,VerticalVideo,360,121,3.073,3.057,3.302,3.3110000000000004,0.647,0.642,0.51,0.48200000000000004,480,720,yuv420p,29.73,,,
1157,VerticalVideo_360P-2fa3,VerticalVideo,360,136,4.331,4.41,4.396,4.369,0.491,0.45,0.456,0.444,540,720,yuv420p,28.311,,,
1158,VerticalVideo_360P-3936,VerticalVideo,360,121,3.7939999999999996,3.92,3.8310000000000004,3.728,0.449,0.43799999999999994,0.424,0.408,270,480,yuv420p,29.970029970029998,,,
1159,VerticalVideo_360P-3b4e,VerticalVideo,360,119,3.576,3.365,3.5239999999999996,3.412,0.5539999999999999,0.69,0.5710000000000001,0.5770000000000001,480,640,yuv420p,24.611,,,
1160,VerticalVideo_360P-42f1,VerticalVideo,360,114,3.603,3.673,3.48,3.3760000000000003,0.49200000000000005,0.519,0.525,0.525,406,720,yuv420p,30.0,,,
1162,VerticalVideo_360P-52c1,VerticalVideo,360,114,2.352,1.9869999999999999,1.893,2.289,0.657,0.691,0.6559999999999999,0.5429999999999999,202,360,yuv420p,29.970029970029998,,,
1163,VerticalVideo_360P-5429,VerticalVideo,360,105,3.616,3.3939999999999997,3.4810000000000003,3.408,0.526,0.51,0.51,0.5710000000000001,352,640,yuv420p,25.0,,,
1164,VerticalVideo_360P-54f7,VerticalVideo,360,123,4.146,4.1160000000000005,4.07,3.986,0.39899999999999997,0.5770000000000001,0.6,0.5429999999999999,480,800,yuv420p,53.448,,,
1165,VerticalVideo_360P-579c,VerticalVideo,360,119,3.0580000000000003,3.127,3.136,2.853,0.8029999999999999,0.706,0.732,0.7959999999999999,600,600,yuv420p,12.0,,,
1166,VerticalVideo_360P-634f,VerticalVideo,360,124,4.523,4.428999999999999,4.4719999999999995,4.327,0.42,0.439,0.415,0.462,432,768,yuv420p,30.2529989094875,,,
1167,VerticalVideo_360P-6490,VerticalVideo,360,107,2.9730000000000003,2.795,2.8680000000000003,2.7089999999999996,0.73,0.7659999999999999,0.722,0.7829999999999999,480,720,yuv420p,10.157,,,
1168,VerticalVideo_360P-694d,VerticalVideo,360,118,3.4539999999999997,3.383,3.346,3.4360000000000004,0.45399999999999996,0.489,0.49700000000000005,0.488,480,640,yuv420p,15.134,,,
1169,VerticalVideo_360P-6ff2,VerticalVideo,360,125,3.543,3.259,3.2030000000000003,3.1839999999999997,0.516,0.6,0.5770000000000001,0.536,480,640,yuv420p,29.165,,,
1170,VerticalVideo_360P-70a9,VerticalVideo,360,132,2.8139999999999996,2.847,2.847,2.733,0.7140000000000001,0.6559999999999999,0.72,0.7609999999999999,480,720,yuv420p,20.0,,,
1171,VerticalVideo_360P-7ba8,VerticalVideo,360,121,3.563,3.23,3.237,3.5660000000000003,0.535,0.698,0.7190000000000001,0.5660000000000001,720,720,yuv420p,29.970029970029998,,,
1172,VerticalVideo_360P-7ec3,VerticalVideo,360,129,3.909,3.875,3.886,3.885,0.515,0.545,0.529,0.521,406,720,yuv420p,30.0,,,
1174,VerticalVideo_480P-1bb9,VerticalVideo,480,114,3.825,3.5789999999999997,3.7539999999999996,3.845,0.5539999999999999,0.5479999999999999,0.501,0.45899999999999996,768,1024,yuv420p,30.0,,,
1175,VerticalVideo_480P-2aa1,VerticalVideo,480,139,4.402,4.404,4.44,4.383,0.39399999999999996,0.41700000000000004,0.391,0.41700000000000004,608,1080,yuv420p,30.0,,,
1176,VerticalVideo_480P-2fa4,VerticalVideo,480,121,4.133,4.137,4.253,4.324,0.389,0.55,0.534,0.42100000000000004,608,1080,yuv420p,29.804000000000002,,,
1177,VerticalVideo_480P-34b9,VerticalVideo,480,113,3.5269999999999997,3.515,3.4410000000000003,3.554,0.456,0.49700000000000005,0.475,0.47600000000000003,480,856,yuv420p,30.022,,,
1178,VerticalVideo_480P-3a6a,VerticalVideo,480,114,4.337,4.383,4.405,4.316,0.348,0.47,0.503,0.483,480,854,yuv420p,160.0,,,
1180,VerticalVideo_480P-419c,VerticalVideo,480,143,3.78,3.588,3.5639999999999996,3.641,0.447,0.45399999999999996,0.475,0.48,480,848,yuv420p,30.0,,,
1181,VerticalVideo_480P-467e,VerticalVideo,480,127,3.383,3.205,3.157,3.216,0.52,0.6729999999999999,0.705,0.623,480,854,yuv420p,30.0,,,
1183,VerticalVideo_480P-51b7,VerticalVideo,480,140,2.299,2.763,1.7069999999999999,1.374,0.872,0.61,0.6409999999999999,0.48,608,1080,yuv420p,14.011,,,
1185,VerticalVideo_480P-550d,VerticalVideo,480,112,3.832,3.647,,,0.544,0.7879999999999999,,,608,1080,yuv420p,270.36,,,
1186,VerticalVideo_480P-572a,VerticalVideo,480,135,3.4989999999999997,3.502,3.471,3.576,0.473,0.405,0.43799999999999994,0.426,480,856,yuv420p,30.022,,,
1187,VerticalVideo_480P-7278,VerticalVideo,480,133,3.005,2.863,2.9330000000000003,2.9,0.588,0.611,0.609,0.6409999999999999,612,1088,yuv420p,26.511,,,
1189,VerticalVideo_480P-790a,VerticalVideo,480,124,4.248,4.173,4.261,4.363,0.526,0.606,0.622,0.521,720,1080,yuv420p,46.856,,,
1190,VerticalVideo_720P-0750,VerticalVideo,720,124,3.71,3.537,3.571,3.718,0.56,0.77,0.71,0.44,720,1280,yuv420p,29.9,,,
1191,VerticalVideo_720P-0dac,VerticalVideo,720,104,2.9339999999999997,2.605,2.847,2.759,0.684,0.627,0.58,0.6579999999999999,720,1280,yuv420p,29.970029970029998,,,
1192,VerticalVideo_720P-0f61,VerticalVideo,720,118,4.522,4.544,4.539,4.496,0.465,0.41600000000000004,0.41,0.436,740,1324,yuv420p,60.0,,,
1193,VerticalVideo_720P-19fa,VerticalVideo,720,132,4.269,4.24,4.2780000000000005,4.218,0.59,0.581,0.604,0.5760000000000001,720,1280,yuv420p,29.954,,,
1194,VerticalVideo_720P-1ada,VerticalVideo,720,135,3.532,3.341,3.4560000000000004,3.593,0.5579999999999999,0.718,0.57,0.45299999999999996,720,1280,yuv420p,29.888,,,
1195,VerticalVideo_720P-2efc,VerticalVideo,720,113,3.523,3.431,3.384,3.147,0.5479999999999999,0.6920000000000001,0.579,0.636,720,1280,yuv420p,28.112,,,
1197,VerticalVideo_720P-42f2,VerticalVideo,720,129,3.199,3.2960000000000003,3.0810000000000004,2.895,0.618,0.5539999999999999,0.613,0.569,720,1280,yuv420p,25.747,,,
1199,VerticalVideo_720P-456c,VerticalVideo,720,114,3.7110000000000003,4.004,3.907,3.765,0.507,0.384,0.478,0.439,720,1280,yuv420p,30.0,,,
1200,VerticalVideo_720P-4730,VerticalVideo,720,117,4.107,4.357,4.325,4.052,0.47200000000000003,0.462,0.42,0.401,720,1280,yuv420p,30.0,,,
1201,VerticalVideo_720P-4ca7,VerticalVideo,720,128,4.442,4.445,4.434,4.397,0.515,0.456,0.474,0.49700000000000005,748,1332,yuv420p,60.0,,,
1204,VerticalVideo_720P-6580,VerticalVideo,720,121,2.9789999999999996,3.0669999999999997,2.9339999999999997,2.784,0.618,0.654,0.598,0.631,720,1280,yuv420p,9.064,,,
1205,VerticalVideo_720P-665d,VerticalVideo,720,104,4.023,4.178999999999999,4.236000000000001,4.098,0.49700000000000005,0.591,0.5820000000000001,0.633,720,1280,yuv420p,29.724,,,
1206,VerticalVideo_720P-669d,VerticalVideo,720,152,4.176,4.314,4.263,4.364,0.639,0.505,0.609,0.48100000000000004,720,1280,yuv420p,30.0,,,
1207,VerticalVideo_720P-6bf7,VerticalVideo,720,127,4.261,4.266,4.227,4.135,0.544,0.544,0.524,0.568,720,1280,yuv420p,30.100998890122103,,,
1208,VerticalVideo_720P-7517,VerticalVideo,720,131,4.271,4.162,4.132,3.978,0.47100000000000003,0.522,0.5710000000000001,0.569,750,1334,yuv420p,25.0,,,
1209,VerticalVideo_720P-7859,VerticalVideo,720,107,3.603,3.1710000000000003,3.3989999999999996,3.5610000000000004,0.593,0.6829999999999999,0.501,0.544,720,1280,yuv420p,30.018,,,
1210,VerticalVideo_720P-7c1d,VerticalVideo,720,130,4.502,4.375,4.495,4.452,0.461,0.579,0.439,0.526,720,1280,yuv420p,50.713004484304896,,,
1211,Vlog_1080P-010b,Vlog,1080,154,4.185,3.722,4.223,4.391,0.563,0.6509999999999999,0.604,0.485,1920,1080,yuv420p,30.0,,,
1213,Vlog_1080P-1609,Vlog,1080,121,2.528,2.5269999999999997,2.6710000000000003,2.551,0.8079999999999999,1.03,1.0270000000000001,0.9470000000000001,1920,1080,yuv420p,29.970029970029998,,,
1214,Vlog_1080P-18da,Vlog,1080,116,4.442,4.037,4.261,4.612,0.495,0.6809999999999999,0.6409999999999999,0.42700000000000005,1920,1080,yuv420p,24.0,,,
1215,Vlog_1080P-19bb,Vlog,1080,119,3.076,2.8810000000000002,3.0389999999999997,3.233,0.8170000000000001,0.728,0.7120000000000001,0.773,1920,1080,yuv420p,29.970029970029998,,,
1217,Vlog_1080P-1a53,Vlog,1080,134,4.474,4.489,4.41,4.315,0.469,0.389,0.418,0.44299999999999995,1920,1080,yuv420p,59.9400630914826,,,
1218,Vlog_1080P-1df9,Vlog,1080,125,4.1339999999999995,4.1419999999999995,4.394,4.332,0.37200000000000005,0.415,0.46299999999999997,0.41700000000000004,1920,1080,yuv420p,60.0,,,
1219,Vlog_1080P-1e70,Vlog,1080,132,2.4419999999999997,2.775,2.87,2.198,0.953,0.774,0.797,0.9079999999999999,1920,1080,yuv420p,30.0,,,
1220,Vlog_1080P-1f0a,Vlog,1080,118,3.872,3.8289999999999997,4.138999999999999,3.967,0.627,0.588,0.645,0.741,1920,1080,yuv420p,24.0,,,
1221,Vlog_1080P-21f5,Vlog,1080,111,3.327,3.304,3.4589999999999996,3.72,0.636,0.659,0.55,0.54,1920,1080,yuv420p,29.970029970029998,,,
1223,Vlog_1080P-2394,Vlog,1080,119,4.641,4.662,4.737,4.595,0.377,0.392,0.325,0.42,1920,1080,yuv420p,24.0,,,
1224,Vlog_1080P-23cb,Vlog,1080,114,3.069,3.2060000000000004,3.074,2.7680000000000002,0.748,0.7020000000000001,0.652,0.784,1920,1080,yuv420p,29.970029970029998,,,
1225,Vlog_1080P-25de,Vlog,1080,139,1.9140000000000001,1.814,1.8430000000000002,1.8940000000000001,0.7090000000000001,0.6659999999999999,0.679,0.785,1920,1080,yuv420p,50.0,,,
1227,Vlog_1080P-26dc,Vlog,1080,124,3.685,3.552,3.359,2.9330000000000003,0.5870000000000001,0.564,0.685,0.696,1920,1080,yuv420p,29.970029970029998,,,
1229,Vlog_1080P-2cda,Vlog,1080,127,4.428999999999999,4.448,4.381,4.109,0.48,0.43799999999999994,0.439,0.43200000000000005,1920,1080,yuv420p,25.0,,,
1231,Vlog_1080P-34cb,Vlog,1080,118,2.428,2.715,2.0580000000000003,1.699,0.995,0.7829999999999999,0.851,0.809,1920,1080,yuv420p,59.9400630914826,,,
